179.0044141,['1_MATH226', '2_MATH227', '2_PHYS220', '2_CSC210', '2_CSC211', '3_PHYS230', '3_CSC220', '3_CSC230', '4_CSC340', '4_CSC412', '5_MATH324', '6_CSC256', '6_CSC300', '6_CSC413', '7_MATH325', '7_CSC415', '7_CSC510', '7_CSC648', '8_CSC600']
179.0044141,['1_MATH226', '2_MATH227', '2_PHYS220', '2_CSC210', '2_CSC211', '3_PHYS230', '3_CSC220', '3_CSC230', '4_CSC340', '4_CSC412', '5_CSC256', '5_CSC300', '5_CSC413', '6_MATH324', '7_MATH325', '7_CSC415', '7_CSC510', '7_CSC648', '8_CSC600']
